block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24020189,254494,16686,13682,10635935744
24020190,359532,23439,13875,10642997248
24020191,233870,8308,13769,10648584192
24020192,510212,30039,14816,10658922496
24020193,588153,28208,15084,10671702016
24020194,302482,25933,14192,10678321152
24020195,489273,23706,14474,10688266240
24020196,415485,25078,14189,10699587584
24020197,385115,26895,14290,10706681856
24020198,822504,40315,14958,10726981632
24020199,431706,31021,14470,10736697344
24020200,231192,9430,13363,10741694464
24020201,94952,4667,13261,10743922688
24020202,1070609,44004,14946,10767958016
24020203,606141,36843,15271,10783129600
24020204,366515,18987,14186,10791092224
24020205,353435,19684,13776,10798628864
24020206,560036,22187,13086,10811850752
24020207,322005,19728,14437,10818568192
24020208,349495,24144,13500,10824351744
24020209,542693,40052,14199,10835181568
24020210,363001,20322,13019,10844585984
24020211,804856,38224,14004,10861068288
24020212,44175,1860,10836,10862084096
24020213,708661,40528,12061,10877386752
24020214,398145,28107,14283,10885382144
24020215,333199,20897,13099,10892787712
24020216,417707,24390,14820,10901454848
24020217,172987,10019,12759,10905239552
24020218,578087,25456,13651,10916478976
24020219,587584,37705,14146,10929356800
24020220,333244,21251,13827,10936156160
24020221,276208,12439,12784,10941726720
24020222,350436,22052,11924,10948165632
24020223,902147,30700,14081,10969743360
24020224,223894,13229,12837,10975084544
24020225,390346,25057,14308,10983456768
24020226,446129,29004,12316,10993254400
24020227,259606,16209,13913,10999316480
24020228,313160,22592,14961,11005427712
24020229,546432,32416,14396,11017207808
24020230,367793,19712,13774,11026202624
24020231,708633,31968,14346,11042668544
24020232,461321,17851,12938,11053613056
24020233,302901,20823,13566,11060576256
24020234,345953,13817,12209,11067146240
24020235,351433,23822,13473,11074813952
24020236,401848,20746,14308,11083595776
24020237,286060,17312,12743,11089231872
24020238,736839,33080,12952,11106713600
24020239,374184,17469,12380,11115020288
24020240,251188,18228,13004,11120541696
24020241,505587,31306,13315,11130912768
24020242,390510,20842,13003,11141005312
24020243,648461,36108,14306,11156324352
24020244,460875,21834,12365,11167072256
24020245,532149,23234,12689,11180228608
24020246,545829,32530,13556,11193073664
24020247,74604,3243,11931,11194662912
24020248,571836,29411,12555,11207163904
24020249,636615,36513,13315,11221942272
24020250,649882,23171,13776,11240144896
24020251,674705,36662,13984,11256315904
24020252,458396,23337,13215,11267129344
24020253,157899,10570,12848,11269849088
24020254,615667,43140,14407,11283578880
24020255,435490,24963,12657,11294539776
24020256,355069,27339,13917,11300896768
24020257,307495,22182,13821,11307040768
24020258,36964,458,11277,11308204032
24020259,850670,60984,14971,11326832640
24020260,76132,2477,11138,11328126976
24020261,812039,51159,13691,11345920000
24020262,488397,24817,14728,11356356608
24020263,501757,28192,13760,11366203392
24020264,479971,26701,16082,11378671616
24020265,321507,16552,13246,11385782272
24020266,422428,26397,15935,11395022848
24020267,287678,15757,14133,11400888320
24020268,410064,23161,15034,11408162816
24020269,235230,9099,13499,11414716416
24020270,827696,40415,13271,11429953536
24020271,175238,12708,12434,11433623552
24020272,392542,29694,14643,11443044352
24020273,123188,7566,12305,11445698560
24020274,723918,37593,14776,11459477504
24020275,347319,28846,13762,11467407360
24020276,405852,28572,12922,11475582976
24020277,165029,9358,12440,11479056384
24020278,372327,22906,13918,11486953472
24020279,204936,8479,15979,11492982784
24020280,644709,41259,15236,11505500160
24020281,381875,25263,14560,11513184256
24020282,370713,29631,14591,11520901120
24020283,419335,31554,13848,11529535488
24020284,430746,32024,14649,11537874944
24020285,210803,15024,13600,11543461888
24020286,174540,13331,13631,11547082752
24020287,608777,36649,14681,11560681472
24020288,472937,28502,12980,11571380224
24020289,304948,7680,13034,11576262656
24020290,530626,14521,14115,11590942720
24020291,463008,24573,14565,11602788352
24020292,263572,21863,14155,11608424448
24020293,537902,26387,14846,11619713024
24020294,341956,26097,14454,11625725952
24020295,312173,11324,12619,11631296512
24020296,65891,1912,11109,11632967680
24020297,470578,24590,15343,11645091840
24020298,246245,16347,13881,11651858432
24020299,249406,19478,14212,11656232960
24020300,186172,11946,11592,11658870784
24020301,544724,46763,14792,11670847488
24020302,479375,17948,13354,11681972224
24020303,490124,28046,14563,11693867008
24020304,42596,2431,10919,11694735360
24020305,383529,25291,14486,11702206464
24020306,393943,30298,15075,11710005248
24020307,336405,34894,14438,11716378624
24020308,137994,9833,12420,11718443008
24020309,577574,42024,14526,11729780736
24020310,421440,35811,12840,11738103808
24020311,392064,26744,14376,11747131392
24020312,345306,23609,15693,11754586112
24020313,88240,3008,12473,11756470272
24020314,590577,15994,12607,11763793920
24020315,242447,12330,13523,11771363328
24020316,341449,7202,10366,11778211840
24020317,243003,3241,11402,11786698752
24020318,645184,41045,14623,11801100288
24020319,388311,25603,12744,11809308672
24020320,323016,19214,13045,11815796736
24020321,291118,19947,14320,11821252608
24020322,336312,21445,13886,11827396608
24020323,408850,17739,13851,11835834368
24020324,497999,22248,13572,11847794688
24020325,399656,30793,14995,11855855616
24020326,380997,12822,13110,11862949888
24020327,475922,33663,14868,11876155392
24020328,244669,12938,13271,11881414656
24020329,517784,30621,13771,11891982336
24020330,248803,16128,12664,11897389056
24020331,393935,22972,12888,11906678784
24020332,465389,18736,13535,11914444800
24020333,69052,2323,11376,11916083200
24020334,902671,56612,15274,11932188672
24020335,389261,29693,14347,11941478400
24020336,257238,16271,13667,11946344448
24020337,211989,12194,13384,11950014464
24020338,299626,12358,12799,11955798016
24020339,466446,38871,14830,11967823872
24020340,302721,28563,12303,11974279168
24020341,319832,26724,13512,11981225984
24020342,450864,34055,13675,11990319104
24020343,342214,30142,13587,11997593600
24020344,154145,12449,12784,12000690176
24020345,510859,26892,13853,12011978752
24020346,313431,18168,13187,12018663424
24020347,284192,22076,12917,12023808000
24020348,326964,21010,13267,12029952000
24020349,324534,21064,12903,12035457024
24020350,107084,4363,11833,12038176768
24020351,549655,44158,9168,12048334848
24020352,710321,39106,14351,12064079872
24020353,363809,23191,13643,12071075840
24020354,434545,15672,14130,12079513600
24020355,106400,3709,11535,12082069504
24020356,430751,24699,12338,12089753600
24020357,529944,24082,14393,12100190208
24020358,421617,15967,12156,12109348864
24020359,259368,9589,12395,12114362368
24020360,259779,10392,12723,12121456640
24020361,325010,17356,13672,12127911936
24020362,322101,15512,12661,12134416384
24020363,156241,11797,11586,12137693184
24020364,339476,18626,13591,12145541120
24020365,459857,26316,13856,12155699200
24020366,601659,40026,13210,12168298496
24020367,367838,24426,12212,12175966208
24020368,126193,6919,13242,12179324928
24020369,496998,32106,13392,12188368896
24020370,105184,8574,11265,12189368320
24020371,117922,5021,11211,12192235520
24020372,135336,7459,11147,12194922496
24020373,699086,41653,14319,12209995776
24020374,647271,49814,13946,12222693376
24020375,366288,19348,12944,12230426624
24020376,576005,30330,13809,12241272832
24020377,82711,2581,11884,12243615744
24020378,723507,37104,14083,12259786752
24020379,268156,22606,13216,12265488384
24020380,294136,21121,13102,12271763456
24020381,132148,10920,15365,12274466816
24020382,195335,6860,13563,12278661120
24020383,625563,25316,13424,12291817472
24020384,376507,21859,14262,12300386304
24020385,308273,25614,12697,12307693568
24020386,484891,28180,14896,12318244864
24020387,528988,31802,14917,12328206336
24020388,237054,13818,13157,12332417024
24020389,289846,18433,12063,12339265536
24020390,88281,5866,12251,12340920320
24020391,517497,29244,13726,12351766528
24020392,257402,18021,13403,12357337088
24020393,275993,20977,14044,12363956224
24020394,652973,34182,15242,12379766784
24020395,385135,25444,15832,12389351424
24020396,404579,26107,13888,12396822528
24020397,293029,12666,13617,12402786304
24020398,70509,4398,11807,12404211712
24020399,465334,29517,14757,12414107648
24020400,588664,37700,15131,12426035200
24020401,240167,18311,14838,12430786560
24020402,385795,27453,15034,12438618112
24020403,236842,22429,14582,12443811840
24020404,457177,25214,15116,12452577280
24020405,366325,21343,14756,12460179456
24020406,313541,18178,13725,12466634752
24020407,153848,11822,12670,12469305344
24020408,333354,18571,13085,12474679296
24020409,359481,36959,15938,12482822144
24020410,297886,23905,13662,12488769536
24020411,374258,38486,14028,12496011264
24020412,149823,9016,12850,12499517440
24020413,206501,16947,13815,12503154688
24020414,490966,22106,13956,12512968704
24020415,257957,16644,13199,12519292928
24020416,512005,25364,13830,12528107520
24020417,267611,16874,14260,12534185984
24020418,320078,22352,13810,12539904000
24020419,31582,3600,11187,12541132800
24020420,351681,23864,14268,12548849664
24020421,473449,31094,14494,12559859712
24020422,241835,16951,12786,12564889600
24020423,381372,24490,14010,12573229056
24020424,276971,19212,13378,12579618816
24020425,395045,32484,14467,12587843584
24020426,218094,14725,11752,12591759360
24020427,318295,22905,14165,12597755904
24020428,384278,22211,10748,12605014016
24020429,326646,21807,14277,12611977216
24020430,347345,9072,13156,12617613312
24020431,321698,23797,13946,12625543168
24020432,260717,15313,13211,12630474752
24020433,255807,16029,12279,12635652096
24020434,302170,25192,13698,12641828864
24020435,132881,8396,11983,12645056512
24020436,165553,10349,12763,12648382464
24020437,347320,10688,12640,12652412928
24020438,494366,37348,12567,12664045568
24020439,258847,17865,13731,12669681664
24020440,300336,25911,13586,12674859008
24020441,243726,13805,12646,12678905856
24020442,124154,10060,12986,12681052160
24020443,241808,12062,13829,12686196736
24020444,401100,27083,12986,12692078592
24020445,443979,46873,13623,12700450816
24020446,419478,25514,14445,12709134336
24020447,321180,19368,11962,12715180032
24020448,284254,24696,13002,12720504832
24020449,326953,27421,13877,12727058432
24020450,371040,18714,14100,12734447616
24020451,300350,24594,12964,12739461120
24020452,390806,26891,12268,12747423744
24020453,271072,28818,14748,12753092608
24020454,308089,19572,12955,12758777856
24020455,329381,24596,13091,12765249536
24020456,245930,12811,12454,12770066432
24020457,314848,6248,12459,12773998592
24020458,333288,25044,14339,12782370816
24020459,177437,6166,12118,12785729536
24020460,402053,26932,14169,12793610240
24020461,113072,5332,12153,12796035072
24020462,349947,9807,12942,12801835008
24020463,313295,25235,14742,12809322496
24020464,373873,24254,14070,12816957440
24020465,225672,14729,12947,12822904832
24020466,342040,22894,14125,12829245440
24020467,321908,15812,13173,12835946496
24020468,287597,20015,14474,12841598976
24020469,438377,26705,13623,12849561600
24020470,376132,19543,13201,12857376768
24020471,434895,12951,12438,12864897024
24020472,258262,15190,12916,12871827456
24020473,267363,21125,15185,12877692928
24020474,308452,6804,63904,12881133568
24020475,291774,15399,13928,12888047616
24020476,220483,9818,13411,12893765632
24020477,190485,10871,13393,12897550336
24020478,304993,26341,14001,12903694336
24020479,324194,9714,13833,12908740608
24020480,266696,11352,12679,12914294784
24020481,240054,12733,12359,12920143872
24020482,286284,26625,13078,12925878272
24020483,245812,14963,11671,12930449408
24020484,384757,10634,12254,12936642560
24020485,279605,15996,11704,12943196160
24020486,131252,8354,12123,12945637376
24020487,369429,11727,11556,12951797760
24020488,380475,15330,13141,12960120832
24020489,218223,5672,11448,12964790272
24020490,177982,11010,12730,12969508864
24020491,321400,13194,12993,12974981120
24020492,243819,13314,13049,12981059584
24020493,227709,14464,13513,12985237504
24020494,376046,24128,13166,12992397312
24020495,278508,16182,12636,12998492160
24020496,132523,6899,11032,13001277440
24020497,176488,14456,13600,13005193216
24020498,585916,41186,13716,13017661440
24020499,290947,9097,11679,13021986816
24020500,420861,6117,11495,13028556800
24020501,293869,17886,13107,13037780992
24020502,179863,6847,12785,13041680384
24020503,79615,1894,11706,13043679232
24020504,319258,18230,13278,13051150336
24020505,159094,12417,12406,13054787584
24020506,274765,18496,13282,13059735552
24020507,46348,3632,11666,13060636672
24020508,419949,18257,13354,13068550144
24020509,341788,10546,12913,13073612800
24020510,488375,30002,14125,13085310976
24020511,275586,20809,13598,13091340288
24020512,401782,19418,13931,13098713088
24020513,222311,7147,12075,13102415872
24020514,188659,9736,13524,13106266112
24020515,246027,15643,14281,13112459264
24020516,445570,11483,13899,13119127552
24020517,191135,13844,14023,13122797568
24020518,222558,17421,12987,13125910528
24020519,572299,13336,9337,13139755008
24020520,139370,14047,11493,13142409216
24020521,396694,27285,15173,13150552064
24020522,295893,23953,13632,13157662720
24020523,386207,30578,13639,13165461504
24020524,365031,12823,13709,13170917376
24020525,206785,9725,13349,13176307712
24020526,328082,12337,13769,13181091840
24020527,243613,9788,13868,13187579904
24020528,215935,14040,12706,13192527872
24020529,335260,11099,13582,13197082624
24020530,271984,20739,15628,13203423232
24020531,489597,26587,14336,13214973952
24020532,233838,12984,13895,13218922496
24020533,263986,16731,14724,13224509440
24020534,304354,7315,13158,13227720704
24020535,241719,10551,13222,13233192960
24020536,59121,1181,11284,13234831360
24020537,456431,25962,13414,13245661184
24020538,339377,6931,13812,13252001792
24020539,244636,11073,13081,13256835072
24020540,208135,16005,14138,13261127680
24020541,296409,19274,14456,13267025920
24020542,291945,5492,11984,13269090304
24020543,11565,1510,10594,13269188608
24020544,580127,13605,12214,13279543296
24020545,279346,21343,12339,13286703104
24020546,207304,16273,12555,13291208704
24020547,345509,8678,13316,13295009792
24020548,478380,32735,14258,13306626048
24020549,434007,31746,15611,13315751936
24020550,35831,7327,11554,13316653056
24020551,422857,20756,14991,13325058048
24020552,420087,26820,13155,13332594688
24020553,399776,25645,14427,13341523968
24020554,214663,15359,13609,13345325056
24020555,459402,22466,12426,13354680320
24020556,408754,8847,11842,13362348032
24020557,315838,17819,13945,13369737216
24020558,314397,23682,14380,13375619072
24020559,231491,12263,11197,13381173248
24020560,314496,21632,13520,13388120064
24020561,300465,5483,12639,13392396288
24020562,280922,25984,13601,13399261184
24020563,224475,9163,14193,13404209152
24020564,364773,8506,11266,13409550336
24020565,240287,6824,12573,13415448576
24020566,351607,32841,23625,13422919680
24020567,462532,21583,14148,13431701504
24020568,129030,8596,12271,13433913344
24020569,256061,14558,12980,13438877696
24020570,291977,24107,14240,13445054464
24020571,116158,5333,12749,13446987776
24020572,571949,23385,14486,13458866176
24020573,50894,1254,10941,13460029440
24020574,541182,19480,14015,13469319168
24020575,253409,5137,11325,13472088064
24020576,349023,7871,12528,13477462016
24020577,384343,27532,13256,13486637056
24020578,277333,16623,13148,13492731904
24020579,222630,17838,14042,13497384960
24020580,203515,10525,12987,13500579840
24020581,138222,6507,11668,13504364544
24020582,167283,8647,14428,13508509696
24020583,436183,28019,13986,13516619776
24020584,390845,19474,13846,13524336640
24020585,248719,14076,13374,13529399296
24020586,340209,25303,13959,13536706560
24020587,314254,17642,11901,13542342656
24020588,204707,13553,12952,13546536960
24020589,182290,12293,12375,13550174208
