block_number,wait_time_us,execution_time_us,rss_bytes
24020202,0,13868,23535992832
24020203,0,15412,23535992832
24020204,0,6864,23535992832
24020205,0,9631,23535992832
24020206,0,6863,23535992832
24020207,0,8023,23535992832
24020208,0,7929,23535992832
24020209,0,8534,23535992832
24020210,0,5786,23535992832
24020211,0,20148,23535992832
24020212,0,2512,23535992832
24020213,0,18049,23535992832
24020214,0,8968,23535992832
24020215,0,8239,23535992832
24020216,0,6954,23535992832
24020217,0,5146,23535992832
24020218,0,10099,23535992832
24020219,0,12107,23535992832
24020220,0,8124,23535992832
24020221,0,6482,23535992832
24020222,0,13388,23535992832
24020223,0,16682,23535992832
24020224,0,6901,23535992832
24020225,0,8859,23535992832
24020226,0,9491,23535992832
24020227,0,5709,23535992832
24020228,0,6223,23535992832
24020229,0,7386,23535992832
24020230,0,5546,23535992832
24020231,0,8855,23535992832
24020232,0,7177,23535992832
24020233,0,8195,23535992832
24020234,0,8305,23535992832
24020235,0,6678,23535992832
24020236,0,8363,23535992832
24020237,0,8512,23535992832
24020238,0,14431,23535992832
24020239,0,9831,23535992832
24020240,0,7375,23535992832
24020241,0,7037,23535992832
24020242,0,6555,23535992832
24020243,0,10861,23535992832
24020244,0,6993,23535992832
24020245,0,6499,23535992832
24020246,0,7486,23535992832
24020247,0,2955,23535992832
24020248,0,12479,23535992832
24020249,0,15507,23527604224
24020250,0,7288,23527604224
24020251,0,10505,23527604224
24020252,0,10267,23527604224
24020253,0,4747,23527604224
24020254,0,11806,23527604224
24020255,0,5632,23527604224
24020256,0,7939,23519215616
24020257,0,5273,23519215616
24020258,0,978,23519215616
24020259,0,14163,23519215616
24020260,0,2690,23519215616
24020261,0,23445,23519215616
24020262,0,12236,23519215616
24020263,0,6940,23519215616
24020264,0,8927,23519215616
24020265,0,9397,23519215616
24020266,0,7707,23519215616
24020267,0,5237,23519215616
24020268,0,12387,23519215616
24020269,0,2838,23519215616
24020270,0,15894,23519215616
24020271,0,5391,23519215616
24020272,0,5967,23519215616
24020273,0,1650,23519215616
24020274,0,24454,23519215616
24020275,0,10650,23519215616
24020276,0,10781,23519215616
24020277,0,3873,23519215616
24020278,0,10958,23519215616
24020279,0,3989,23519215616
24020280,0,15530,23519215616
24020281,0,9229,23519215616
24020282,0,7139,23519215616
24020283,0,7723,23519215616
24020284,0,10330,23519215616
24020285,0,3043,23519215616
24020286,0,2753,23519215616
24020287,0,11779,23519215616
24020288,0,11472,23519215616
24020289,0,5420,23519215616
24020290,0,9196,23519215616
24020291,0,8042,23519215616
24020292,0,6271,23519215616
24020293,0,8213,23519215616
24020294,0,12374,23519215616
24020295,0,8587,23519215616
24020296,0,939,23519215616
24020297,0,9087,23519215616
24020298,0,6599,23519215616
24020299,0,14272,23519215616
24020300,0,4645,23519215616
24020301,0,12471,23519215616
24020302,0,7195,23519215616
24020303,0,7258,23519215616
24020304,0,2235,23519215616
24020305,0,7719,23519215616
24020306,0,13373,23519215616
24020307,0,7109,23519215616
24020308,0,3398,23519215616
24020309,0,18907,23519215616
24020310,0,5666,23519215616
24020311,0,8841,23519215616
24020312,0,8731,23519215616
24020313,0,2443,23519215616
24020314,0,14222,23519215616
24020315,0,8774,23519215616
24020316,0,6145,23519215616
24020317,0,2248,23519215616
24020318,0,10000,23519215616
24020319,0,8201,23519215616
24020320,0,8406,23519215616
24020321,0,9292,23519215616
24020322,0,15512,23519215616
24020323,0,6525,23519215616
24020324,0,5981,23519215616
24020325,0,11455,23519215616
24020326,0,5397,23519215616
24020327,0,11366,23519215616
24020328,0,4212,23519215616
24020329,0,11199,23519215616
24020330,0,9505,23519215616
24020331,0,8331,23519215616
24020332,0,5935,23519215616
24020333,0,2053,23519215616
24020334,0,10721,23519215616
24020335,0,11125,23519215616
24020336,0,7284,23510827008
24020337,0,5115,23510827008
24020338,0,6380,23510827008
24020339,0,9758,23510827008
24020340,0,8129,23510827008
24020341,0,4268,23510827008
24020342,0,10995,23510827008
24020343,0,7778,23510827008
24020344,0,3216,23510827008
24020345,0,9111,23510827008
24020346,0,6001,23510827008
24020347,0,7551,23510827008
24020348,0,9662,23510827008
24020349,0,5266,23510827008
24020350,0,4900,23510827008
24020351,0,13827,23510827008
24020352,0,11554,23510827008
24020353,0,8290,23510827008
24020354,0,9165,23510827008
24020355,0,3096,23510827008
24020356,0,10501,23510827008
24020357,0,12711,23510827008
24020358,0,8882,23510827008
24020359,0,8560,23510827008
24020360,0,7842,23510827008
24020361,0,11340,23510827008
24020362,0,4123,23510827008
24020363,0,3986,23510827008
24020364,0,8565,23510827008
24020365,0,9773,23510827008
24020366,0,10149,23510827008
24020367,0,7740,23510827008
24020368,0,2197,23510827008
24020369,0,9966,23510827008
24020370,0,2033,23510827008
24020371,0,6377,23510827008
24020372,0,4164,23510827008
24020373,0,11839,23510827008
24020374,0,13639,23510827008
24020375,0,6152,23510827008
24020376,0,11660,23510827008
24020377,0,1732,23510827008
24020378,0,13685,23510827008
24020379,0,7127,23510827008
24020380,0,9053,23510827008
24020381,0,3190,23510827008
24020382,0,6335,23510827008
24020383,0,10010,23510827008
24020384,0,12987,23510827008
24020385,0,6673,23510827008
24020386,0,8143,23510827008
24020387,0,8912,23510827008
24020388,0,3599,23510827008
24020389,0,11795,23510827008
24020390,0,1673,23510827008
24020391,0,12290,23510827008
24020392,0,6164,23510827008
24020393,0,2454,23510827008
24020394,0,5781,23510827008
24020395,0,8286,23510827008
24020396,0,8871,23510827008
24020397,0,5540,23510827008
24020398,0,3240,23510827008
24020399,0,8891,23510827008
24020400,0,16731,23510827008
24020401,0,4465,23510827008
24020402,0,11545,23510827008
24020403,0,6826,23510827008
24020404,0,7128,23510827008
24020405,0,5250,23510827008
24020406,0,7776,23510827008
24020407,0,2373,23510827008
24020408,0,7311,23510827008
24020409,0,9851,23510827008
24020410,0,7919,23510827008
24020411,0,5058,23510827008
24020412,0,6028,23510827008
24020413,0,3947,23510827008
24020414,0,14827,23510827008
24020415,0,6306,23510827008
24020416,0,8730,23510827008
24020417,0,5592,23510827008
24020418,0,8761,23510827008
24020419,0,325,23510827008
24020420,0,10029,23510827008
24020421,0,10162,23510827008
24020422,0,5504,23510827008
24020423,0,8039,23510827008
