block_number,wait_time_us,execution_time_us,rss_bytes
24020313,0,2425,23538122752
24020314,0,14176,23538122752
24020315,0,8786,23538122752
24020316,0,6162,23538122752
24020317,0,2162,23538122752
24020318,0,9896,23538122752
24020319,0,8421,23538122752
24020320,0,8461,23538122752
24020321,0,9279,23538122752
24020322,0,15772,23538122752
24020323,0,6653,23538122752
24020324,0,6407,23538122752
24020325,0,11673,23538122752
24020326,0,5494,23538122752
24020327,0,11657,23538122752
24020328,0,4425,23538122752
24020329,0,11664,23538270208
24020330,0,9589,23538270208
24020331,0,8442,23538270208
24020332,0,6080,23538270208
24020333,0,2237,23538270208
24020334,0,11397,23538270208
24020335,0,11562,23538270208
24020336,0,7508,23538270208
24020337,0,5285,23538270208
24020338,0,6651,23538270208
24020339,0,10128,23538270208
24020340,0,8443,23538270208
24020341,0,4414,23538270208
24020342,0,11012,23538270208
24020343,0,7839,23538270208
24020344,0,3232,23538270208
24020345,0,9111,23538270208
24020346,0,5975,23538270208
24020347,0,7839,23538270208
24020348,0,9483,23538270208
24020349,0,5288,23538270208
24020350,0,4907,23538270208
24020351,0,13851,23538270208
24020352,0,11605,23538270208
24020353,0,8166,23538270208
24020354,0,9187,23538270208
24020355,0,3095,23538270208
24020356,0,10536,23538270208
24020357,0,12709,23538270208
24020358,0,9180,23538270208
24020359,0,8374,23538270208
24020360,0,7776,23538270208
24020361,0,11342,23538270208
24020362,0,4124,23538270208
24020363,0,3994,23538270208
24020364,0,8590,23538270208
24020365,0,9577,23538270208
24020366,0,10115,23538270208
24020367,0,7705,23538270208
24020368,0,2216,23538270208
24020369,0,10001,23538270208
24020370,0,2118,23538270208
24020371,0,6569,23538270208
24020372,0,4071,23538270208
24020373,0,11736,23538270208
24020374,0,13657,23538270208
24020375,0,6122,23538270208
24020376,0,11694,23538270208
24020377,0,1703,23538270208
24020378,0,13498,23538270208
24020379,0,6979,23538270208
24020380,0,8872,23538270208
24020381,0,3179,23538270208
24020382,0,6338,23538270208
24020383,0,10431,23538270208
24020384,0,12696,23538270208
24020385,0,6652,23538270208
24020386,0,8158,23538270208
24020387,0,8916,23538270208
24020388,0,3692,23538270208
